id,Created At,Tweet,Location
1.65018E+18,2023-04-23 17:01:42+00:00,b'@Dear_Bentley @KingErefitei Or you want to compare Bayelsa to other states that record deaths from herdsmen and bandits almost every week? \xf0\x9f\x98\x82',b'Dubai ijn\xf0\x9f\xa4\xb2'
1.65018E+18,2023-04-23 17:00:59+00:00,b'@__buikem @redcap_blondie Apparently you are the one with clogged brain because you obviously have a comprehension\xe2\x80\xa6 https://t.co/FGVZKSL06p',"b'We Were Summoned, Now What?'"
1.65018E+18,2023-04-23 16:56:13+00:00,"b""@GarShehu Does life matter in Buhari's Government. Someone his kinsmen, Herdsmen slaughtered hundred of Southern Ka\xe2\x80\xa6 https://t.co/uEj3ZHCsQM""","b'Port Harcourt, Nigeria'"
1.65018E+18,2023-04-23 16:54:59+00:00,"b'@YeleSowore, farmers neither carry their farms on their head nor move their crops to where the Fulani herdsmen are,\xe2\x80\xa6 https://t.co/xsuAsvU53d'",b''
1.65018E+18,2023-04-23 16:50:42+00:00,"b'@GarShehu Hypocrite, while your bloodsucking herdsmen are butchering and displacing the people of southern kaduna p\xe2\x80\xa6 https://t.co/wPUExl2K5a'",b''
1.65018E+18,2023-04-23 16:37:46+00:00,b'@PulseNigeria247 1. Thousands of people who were murdered by fulani herdsmen while he did nothing\n2. Minister of pe\xe2\x80\xa6 https://t.co/4t77EJ1GJJ',b' Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac '
1.65018E+18,2023-04-23 16:36:40+00:00,"b'""245 communities sacked by armed Fulani terrorists herdsmen""~SOKAPU.\nPresident Mohammadu Buhari said \'everything\' h\xe2\x80\xa6 https://t.co/wsfZ7Zbnuh'",b''
1.65018E+18,2023-04-23 16:33:15+00:00,"b""There's need for Nigeria Government to make a very quick arrangement to bring back Nigerians in Sudan Asap. \nNow th\xe2\x80\xa6 https://t.co/5uwFjj2AQp""",b''
1.65018E+18,2023-04-23 16:31:54+00:00,"b'@icondave777 @Osi_Suave Exactly the problems are beyond Ortom, herdsmen/insecurity, myopic nature of both the gover\xe2\x80\xa6 https://t.co/bqjhqY5tSd'",b'Nigeria'
1.65018E+18,2023-04-23 16:30:23+00:00,"b'What bloody misunderstanding? Stop being hypocrites and call it what it is, genocide pepertuated by armed herdsmen!\xe2\x80\xa6 https://t.co/Lf6Dws4XQL'",b'Nigeria'
1.65017E+18,2023-04-23 16:28:34+00:00,b'@mkadamu3 @SaharaReporters Or about boko haram and Fulani herdsmen wey don finish una for that poverty stricken north \xe2\x80\xa6',b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'
1.65017E+18,2023-04-23 16:26:09+00:00,b'@noelistic2 @adebayotunde252 @DNwofia @Shehusky Leave him. \xf0\x9f\x98\x86 we all know how the real hausa/fulani Muslim sees the\xe2\x80\xa6 https://t.co/WDAKTSFFrw',b'Vawulence HQ'
1.65017E+18,2023-04-23 16:25:36+00:00,"b'@Amaka_Ekwo @DavinsonNwankw1 Insecurity, hunger, herdsmen with AK47'",b'Haktiva'
1.65017E+18,2023-04-23 16:19:05+00:00,"b'@____mansooor @Waspapping_ Until you condemn all ur northern corrupt politicians, the genocide attack/ethnic cleans\xe2\x80\xa6 https://t.co/JcaAhSjcow'","b'Lagos, Nigeria'"
1.65017E+18,2023-04-23 15:53:23+00:00,"b'@akintollgate One of my sad story. Invested alot in crop and fish farm in 2015. High cost of fish feeds, low profit\xe2\x80\xa6 https://t.co/m4AcVPSJy2'","b'Abuja, Nigeria'"
1.65016E+18,2023-04-23 15:47:03+00:00,b'@yusufsu66903563 @simon_ekpa @MBuhari @BiafraRGIE How many of your herdsmen/Bokoharam have been able to face Justic\xe2\x80\xa6 https://t.co/ciSPYuXfvp',b'Accra Ghana'
1.65016E+18,2023-04-23 15:46:55+00:00,"b'@StFreakingKezy And what was Buhari position on Boko Haram, herdsmen and bandits before he won in 2014?\nWhoever ord\xe2\x80\xa6 https://t.co/G1QfqqZI4v'",b''
1.65016E+18,2023-04-23 15:40:03+00:00,"b""My thoughts exactly, if they had Fulani herdsmen chasing them up and down, they won't have time to be doing lots of\xe2\x80\xa6 https://t.co/n7wIioA25y""",b''
1.65016E+18,2023-04-23 15:31:09+00:00,"b""@Atiku_B Keep arming Tinubu/MC Oluomo's bandits,Boko Haram,ISWAP,&amp; Fulani herdsmen/bandits and aid their genocidal\xe2\x80\xa6 https://t.co/zZlKhECnuU""",b''
1.65016E+18,2023-04-23 15:19:34+00:00,"b'@akintollgate About 6 years ago , a family friend and I  setup a farm to produce potatoes, soya , corn and beans in\xe2\x80\xa6 https://t.co/VrbNleeGG6'",b''
1.65016E+18,2023-04-23 15:18:11+00:00,"b""@firstladyship The next thing you'll hear from Buhari now is that he has sent billions of naira to Sudan, where as\xe2\x80\xa6 https://t.co/NHKGtTGdWg""",b'In My Space'
1.65016E+18,2023-04-23 15:14:40+00:00,"b'All these happening under a Fulani president who also does animal farming.\nWho are the masters of these herdsmen, w\xe2\x80\xa6 https://t.co/4F14Wx8QkJ'",b'Nigeria'
1.65015E+18,2023-04-23 15:03:22+00:00,"b'@democracy_watch if there are external bodies we can cry to for help,I think is time we start calling upon them for\xe2\x80\xa6 https://t.co/FVSnfSYgHl'",b''
1.65015E+18,2023-04-23 14:57:01+00:00,"b'@ZionG38274521 @Ojadike_ @akintollgate ...Buhari but, most legitimate business suffered because the policies especi\xe2\x80\xa6 https://t.co/6hoJz0hZt9'",b'Canada'
1.65015E+18,2023-04-23 14:55:02+00:00,b'@ZionG38274521 @Ojadike_ @akintollgate Her farm and farms hands suffered at the hands of herdsmen. She had to pack\xe2\x80\xa6 https://t.co/opS4LH34k9',b'Canada'
1.65015E+18,2023-04-23 14:46:21+00:00,b'@redcap_blondie Is it not better to get shelter there at the Nigerian embassy than returning to Nigeria? Nigeria is\xe2\x80\xa6 https://t.co/L35lC46w0m',b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac'
1.65015E+18,2023-04-23 14:44:54+00:00,b'Not those he killed their loved ones by his kinsmen terrorists both in the bush and in army uniforms and those Fula\xe2\x80\xa6 https://t.co/Jdu1fFjrvb',b''
1.65015E+18,2023-04-23 14:42:53+00:00,b'If you are not a stooge why should 200 million people been control by the UK stooges Fulani herdsmen living in the\xe2\x80\xa6 https://t.co/pz4COzhRKk',b'Benin Rep'
1.65015E+18,2023-04-23 14:42:53+00:00,"b'ESN is created to defend the Biafrans not to be subjected to beg the fulani who are invaders. When impunity calls,\xe2\x80\xa6 https://t.co/XyjEIJyHxy'",b'Benin Rep'
1.65015E+18,2023-04-23 14:38:17+00:00,b'Buhari Must Account For Killings Of Nigerians By Killer Herdsmen \xe2\x80\x93 HURIWA https://t.co/7JQbntFsPG via @@Forefront_NG',b''
1.65015E+18,2023-04-23 14:32:05+00:00,"b'@solace1265 @realadnantweet @MobilePunch Keep quiet, who are Boko Haram and Fulani herdsmen killing people? Why are\xe2\x80\xa6 https://t.co/pj6FZ3Usxh'",b'Nigeria'
1.65015E+18,2023-04-23 14:31:39+00:00,"b'@simon_ekpa Eha-amufu mgbede agu, opkofu agu, ogbate mgbede agu, boarder between those villages and Benue is not sa\xe2\x80\xa6 https://t.co/h5ZxIWZVkI'","b'Nsuka, Enugu province Biafra R'"
1.65014E+18,2023-04-23 14:23:12+00:00,"b'@SaharaReporters What is happening in Sudan has already happened in Nigeria.\n\nJust last month, 400 Nigerians were b\xe2\x80\xa6 https://t.co/ElMpjREGYB'",b''
1.65014E+18,2023-04-23 14:20:43+00:00,"b'@whitenigerian @NigeriaGov @elonmusk What is happening in Sudan has already happened in Nigeria.\n\nJust last month,\xe2\x80\xa6 https://t.co/4S1ayysKHk'",b''
1.65014E+18,2023-04-23 14:15:40+00:00,"b'@maxiprince90 @StFreakingKezy During his administration they have gain more presidential pardon, herdsmen you can\xe2\x80\x99t even touch them'",b'Nigeria'
1.65014E+18,2023-04-23 14:12:48+00:00,b'@maxiprince90 @StFreakingKezy Compare the rate of herdsmen killing all over Nigeria the be sincere with yourself',b'Nigeria'
1.65014E+18,2023-04-23 14:10:56+00:00,b'@OgbeniDipo U dey Uk dey enjoy \n\nWho alerts citizens of Fulani herdsmen attack here in Nigeria',b'Nigeria'
1.65014E+18,2023-04-23 14:10:34+00:00,b'@OgbeniDipo U dey Uk dey enjoy \n\nWho alerts citizens of Fulani herdsmen attack here in Niger',b'Nigeria'
1.65014E+18,2023-04-23 14:10:28+00:00,"b'@thatijawgirl @Ifecomumito @itan4sam @preshpraizy @Ugo_KelechiPhD @Arthurchibuzor @Paash__ No one is bullyin U, but\xe2\x80\xa6 https://t.co/RROaHOs7J3'",b'Chaos'
1.65014E+18,2023-04-23 14:09:52+00:00,"b'So the DSS, police and military were unable  to locate Fulani terrorist herdsmen hideouts where they kept those gir\xe2\x80\xa6 https://t.co/C52j8BlGhr'",b'From House of Gad.Gen:46 .16:'
1.65014E+18,2023-04-23 14:07:16+00:00,"b'I watched my daughter\xe2\x80\x99s assailants cut her throat, says mother of 10 year old girl killed by Benue armed herdsmen\nhttps://t.co/xKsfk3HSHr'","b'Ibadan, Nigeria'"
1.65014E+18,2023-04-23 14:04:53+00:00,"b'@oluwaseungreat @redcap_blondie Lol. Foolish boy, you think I\xe2\x80\x99m with you in that country? They\xe2\x80\x99ll take your life &amp;\xe2\x80\xa6 https://t.co/CYlGqbAPBR'",b'Global'
1.65014E+18,2023-04-23 14:00:26+00:00,b'This is a selfish oppression of crop farmers by Herdsmen open grassing. The law need to protect the crop farmers to\xe2\x80\xa6 https://t.co/jEzuaYQ3Qn',"b'Abuja, Nigeria'"
1.65014E+18,2023-04-23 14:00:16+00:00,b'The biggest challenge to food security is Fulani herdsmen attack on farms. The Government are not helping farmers l\xe2\x80\xa6 https://t.co/yjWYD1TUH6',"b'Abuja, Nigeria'"
1.65014E+18,2023-04-23 13:59:40+00:00,b'@DailyPostNGR Sir gowon please pray against Fulani herdsmen attacks in middle belt... and stop being silent to the\xe2\x80\xa6 https://t.co/Jred9VJjtf',b''
1.65014E+18,2023-04-23 13:58:08+00:00,b'@MobilePunch Are herdsmen and bandits not practicing this same religion sometimes I get confused',b'Nigeria'
1.65014E+18,2023-04-23 13:54:09+00:00,"b'@Ayomide09029871 @redcap_blondie Your family and entire generation. Not just the herdsmen , ugm/ipob go follow you\xe2\x80\xa6 https://t.co/7zTLHF99ZX'",b''
1.65014E+18,2023-04-23 13:52:06+00:00,b'Incessant killings especially by Fulani Herdsmen with no prosecution or any implication whatsoever. https://t.co/GVspIYrLC4',b'Lagos state'
1.65014E+18,2023-04-23 13:51:10+00:00,"b""@GodwinC75353609 @redcap_blondie Are hypocrites of the highest order. Saw the way Dora akunyili's husband was kille\xe2\x80\xa6 https://t.co/Oo95dcijXW""",b''
1.65013E+18,2023-04-23 13:49:53+00:00,b'@PulseNigeria247 1. Recession\n2. Starvation\n3. Herdsmen etc',b''
1.65013E+18,2023-04-23 13:48:28+00:00,b'@GodwinC75353609 @redcap_blondie Stated? The destruction of trucks/goods that pass through the east in the name of\xe2\x80\xa6 https://t.co/zP3LIU0UYq',b''
1.65013E+18,2023-04-23 13:46:31+00:00,b'@GodwinC75353609 @redcap_blondie Ondo.the media further made the herdsmen a national issue. Not saying the herdsmen\xe2\x80\xa6 https://t.co/H0UrMknHFH',b''
1.65013E+18,2023-04-23 13:42:34+00:00,b'@GodwinC75353609 @redcap_blondie Amotekun purpose is proetecting the SW environment from threats. If state police t\xe2\x80\xa6 https://t.co/RTvOAHJQD9',b''
1.65013E+18,2023-04-23 13:33:43+00:00,"b'This is a major problem.  Herdsmen leaving \xe2\x80\x9cstray cattle\xe2\x80\x9d in cities.  Horrible for cleanliness, infrastructure and\xe2\x80\xa6 https://t.co/BWcVd0Qdw5'",b''
1.65013E+18,2023-04-23 13:32:25+00:00,b'@ParisHesperus @okayodejohnson It is ndigbooo who brought Fulani into Nigeria and you are not seeing Fulani herdsme\xe2\x80\xa6 https://t.co/ZQigOSjwS6',b'Oceanic '
1.65013E+18,2023-04-23 13:28:46+00:00,"b'@_SirWilliam_ Nigeria is a failed state , what a shame . \n400 ppl liked by herdsmen baa , how many ppl.did ipob/ugm don kill so far ?'",b''
1.65013E+18,2023-04-23 13:22:13+00:00,b'President Buhari has set our country on fire and is now threatening to relocate to Niger Republic of disturbed.\n\nFu\xe2\x80\xa6 https://t.co/b2iRizQdCW',b'Worldwide'
1.65013E+18,2023-04-23 13:20:47+00:00,b'@abati1990 Here is the difference between Tinubu and Ortom. Tinubu spent EIGHT years building Lagos while Ortom was\xe2\x80\xa6 https://t.co/WRTZpxry67',b'Nigeria'
1.65013E+18,2023-04-23 13:17:49+00:00,"b'Sudan is in war and burning, but the number of people killed so far are not up to number of people killed by Fulani\xe2\x80\xa6 https://t.co/7ilqjKrISi'","b'Federal Capital Territory, Nig'"
1.65012E+18,2023-04-23 13:05:48+00:00,b'@adahobehira @SaharaReporters Where did they rank Fulani herdsmen and Fulani bandits?',b''
1.65012E+18,2023-04-23 13:00:55+00:00,b'@USMOVIC @Waspapping_ For me and from a layman\xe2\x80\x99s position any group that terrorise other people for whatever common\xe2\x80\xa6 https://t.co/XHe2xcAcZv',b'UK/ Ireland'
1.65012E+18,2023-04-23 12:58:49+00:00,"b""@redcap_blondie Let the Fulani herdsmen slaughter them all,, don't pity for anyone,, Nigeria is beyond saving""",b''
1.65012E+18,2023-04-23 12:46:10+00:00,b'@redcap_blondie Nigerians should at this point kill any terrorist herdsmen caught in the act with immediate effect.\xe2\x80\xa6 https://t.co/1sFjPNy6nS',b'WORLDWIDE'
1.65012E+18,2023-04-23 12:43:56+00:00,"b'@saberPrince123 @MarkOsuchukwu @alexottiofr Na your mama be Fulani sperm aturu , your head hench man don tweet your\xe2\x80\xa6 https://t.co/sRgIzSVrdZ'",b''
1.65012E+18,2023-04-23 12:36:16+00:00,b'@sarnchos Na thunder go strike the herdsmen. Farming is sweet. See beautiful girl doing the farming...',b'Nigeria'
1.65011E+18,2023-04-23 12:29:33+00:00,"b'pastoral\nadjective\npas\xc2\xb7 to\xc2\xb7 ral \xcb\x88pa-st(\xc9\x99-)r\xc9\x99l\n(1)\n: of, relating to, or composed of shepherds or herdsmen\na pastora\xe2\x80\xa6 https://t.co/HbpkqWCIPs'","b'Washington, DC metro area'"
1.65011E+18,2023-04-23 12:27:32+00:00,b'@seunonigbinde @borie_nla How does Singapore that is barely bigger than Akure and has a population of less than 10m\xe2\x80\xa6 https://t.co/tPk4NC8Gs3',"b'Lagos, Nigeria'"
1.65011E+18,2023-04-23 12:27:00+00:00,"b""@SNnabuenyi @justsociety4all @simon_ekpa That's why Nigeria will swallow you someday. keep on hoping Fulanis won't\xe2\x80\xa6 https://t.co/O7YBWXcdXr""",b''
1.65011E+18,2023-04-23 12:22:03+00:00,"b'@okayodejohnson Fulani herdsmen are killing indigenous people in benue, Ondo owo, enugu and southern kaduna. You ar\xe2\x80\xa6 https://t.co/t9PcSrwF0F'",b'Oceanic '
1.65011E+18,2023-04-23 12:16:57+00:00,b'They left their houses because of constant attacks from the herdsmen and ran to the IDP camp for safety.\nWhile in t\xe2\x80\xa6 https://t.co/OkNegg92eA',"b'Lagos, Nigeria'"
1.65011E+18,2023-04-23 12:15:00+00:00,"b'@StFreakingKezy As Atiku ,shettima ,el rufai and core don condemned book haram and herdsmen nah'",b'Jos'
1.65011E+18,2023-04-23 12:08:09+00:00,"b'Over 800 Nigerians were brutallally murdered by herdsmen and bandits.\n\nBut Festus Keyamo, Bayo Onanuga, Tolu Ogunle\xe2\x80\xa6 https://t.co/IAjVKSud8k'","b'Lambeth, London'"
1.65011E+18,2023-04-23 12:07:55+00:00,b'@ARISEtv So this Nigeria army still dey awake? I have never heard them respond to the hateful killings of innocent\xe2\x80\xa6 https://t.co/iJWeeendut',b''
1.65011E+18,2023-04-23 12:02:51+00:00,b'@oluwaseungreat @redcap_blondie You\xe2\x80\x99re very silly to compare ipob who got radicalized due to this same herdsmen kil\xe2\x80\xa6 https://t.co/N254FPjQD9',b'Global'
1.65011E+18,2023-04-23 11:58:39+00:00,"b""@redcap_blondie But not against killer herdsmen and bandits I pray this country don't get burnt""",b''
1.65011E+18,2023-04-23 11:52:54+00:00,"b""@ARISEtv Instead of this mushrooms media's in the zoo called Nigeria to be reporting them as Fulani herdsmen they'r\xe2\x80\xa6 https://t.co/92wmQiRUwx""",b''
1.6501E+18,2023-04-23 11:44:31+00:00,b'@kojodoug @_SirWilliam_ Gen. Hemedti is a Darfurian Janjaweed captain looking to take over the govt he once worked\xe2\x80\xa6 https://t.co/P90Ki8GxqJ',b'Enu \xe1\xbb\xa4wa'
1.6501E+18,2023-04-23 11:39:37+00:00,b'@redcap_blondie IPOBS disguising as herdsmen to perpetrate the heinous acts  then use ilicit drug money to pay for media propaganda \xf0\x9f\x99\x84',b''
1.6501E+18,2023-04-23 11:37:36+00:00,b'Attorney General before you can sue.\nSo that means that if the Attorney General refuses to give his consent to the\xe2\x80\xa6 https://t.co/Y1l2rqa44e',b'Nigeria'
1.6501E+18,2023-04-23 11:37:10+00:00,"b""@bellosuccess89 @MobilePunch As if I live in the space\xf0\x9f\x99\x84. Oga they say seeing is believing. If you say it's about pe\xe2\x80\xa6 https://t.co/AxQAZYQTBT""","b'Portharcourt, Nigeria'"
1.6501E+18,2023-04-23 11:35:20+00:00,"b'n the country and then pay you compensation.\nYour land, when taken, shall be assigned to herdsmen who shall use you\xe2\x80\xa6 https://t.co/NR7QUuHShJ'",b'Nigeria'
1.6501E+18,2023-04-23 11:32:34+00:00,"b'@_SirWilliam_ Same thing is happening in northern Togo and all over the Sahel. Yes, the herdsmen are mostly Islamic\xe2\x80\xa6 https://t.co/NbHeAOaiSc'","b'Accra, Ghana'"
1.6501E+18,2023-04-23 11:26:23+00:00,"b""@vestdays @Ekwulu Y'all are definitely twisted upstairs though \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 like trying to form some kinda superiority compl\xe2\x80\xa6 https://t.co/eTVStPZJNp""",b''
1.6501E+18,2023-04-23 11:24:49+00:00,b'@MalachyOdo1 You mind junk reporting by media houses? In a clash casualties occur on both sides just like a war. Bu\xe2\x80\xa6 https://t.co/WlxWW3m7cq',b''
1.6501E+18,2023-04-23 11:18:05+00:00,"b""@vanguardngrnews And one heartless man that's president is asking for forgiveness Buhari should take a walk to Benu\xe2\x80\xa6 https://t.co/NZz0xa0xjW""","b'City of London, London'"
1.6501E+18,2023-04-23 11:17:11+00:00,b'@auwerl_serlies @philipvalentin2 @Waspapping_ Not really. Can you compare murderous herdsmen or terrorists to Twitter users?',"b'Port Harcourt, Nigeria'"
1.6501E+18,2023-04-23 11:14:10+00:00,b'Fulani herdsmen are killing Nigerians. \n\nFulani herdsmen are waging a cold war on innocent Nigerians. \n\nFulani herd\xe2\x80\xa6 https://t.co/P6K07tP8Ij',b''
1.6501E+18,2023-04-23 11:13:20+00:00,"b'@olar__olar @instablog9ja Your papa. No be men be all the agberos,Fulani herdsmen,Boko Haram, Ipop and the unknown\xe2\x80\xa6 https://t.co/d4HJ5wi0GF'",b''
1.65009E+18,2023-04-23 11:10:20+00:00,"b""@funshographix Mumu so the innocent killing in Nigeria by bandit and herdsmen is the people's will ? I said it all\xe2\x80\xa6 https://t.co/IkbRO8b4gi""",b' \xf0\x9f\x87\xa6\xf0\x9f\x87\xaa '
1.65009E+18,2023-04-23 11:08:51+00:00,b'@StFreakingKezy Did Atiku answer for Herdsmen that are massacring people?',b'United States'
1.65009E+18,2023-04-23 11:08:00+00:00,b'Petroleum sector and Dasuki sharing arms deal fund. Many of you who are calling Buhari useless are from this party\xe2\x80\xa6 https://t.co/3ucZbjZUO9',b'Home of peace '
1.65009E+18,2023-04-23 11:07:59+00:00,"b'@redcap_blondie No such operation against other criminals in the country,  killer herdsmen, kidnappers, etc. Justic\xe2\x80\xa6 https://t.co/Cw5iip6HGr'",b'naija'
1.65009E+18,2023-04-23 11:05:07+00:00,"b'@redcap_blondie Thanks you @MBuhari .\nThis is how to build a Nation, development of terrorism and herdsmen to the n\xe2\x80\xa6 https://t.co/8DjaIbqe6h'","b'Ontario, Canada'"
1.65009E+18,2023-04-23 11:02:19+00:00,b'@redcap_blondie Killings in southern kaduna and Benue is tolerated by Nigeria government and army . In most cases t\xe2\x80\xa6 https://t.co/Q7JNjY1OpD',"b'Calgary, Alberta \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6'"
1.65009E+18,2023-04-23 11:00:10+00:00,"b""@MaxueLvictorT @redcap_blondie Do you know what's even more dangerous than the people that have decided they want t\xe2\x80\xa6 https://t.co/RE0RM57rLs""",b''
1.65009E+18,2023-04-23 10:56:58+00:00,"b""@redcap_blondie But why don't the army spit fire and brimstone against all the daily killings in southern Kaduna an\xe2\x80\xa6 https://t.co/wvU11RBapP""","b'Lagos, Nigeria'"
1.65009E+18,2023-04-23 10:53:54+00:00,"b'@redcap_blondie Like El rufai said, ""Fulani herdsmen are their freedom fighters"". Their only nightmare are the Obid\xe2\x80\xa6 https://t.co/4xegfmTRnO'",b'WEST-AFRICA'
1.65009E+18,2023-04-23 10:51:38+00:00,"b'This is how they keep lying to zoogerians, all these weapons from two persons. Herdsmen are ravaging the north yet\xe2\x80\xa6 https://t.co/GBcPY9B7am'",b''
1.65009E+18,2023-04-23 10:49:50+00:00,"b'Oh Uhrobo, sturdy and strong\nYour land is wild and long\nYour people are proud and true\nA culture of beauty to view\xe2\x80\xa6 https://t.co/D2Y3FAAE6w'","b'Portsmouth, England'"
1.65009E+18,2023-04-23 10:34:45+00:00,b'@PulseNigeria247 Insecurity\nPoverty\nBigotry\nMenace of Fulani herdsmen.\nOil theft\nEtc',b''
1.65009E+18,2023-04-23 10:33:18+00:00,b'@redcap_blondie Why herdsmen are freely killing Nigerians in the north &amp; middle belt.',b''
1.65009E+18,2023-04-23 10:32:18+00:00,b'@redcap_blondie But are blind towards killer herdsmen',b''
1.65008E+18,2023-04-23 10:30:32+00:00,"b'@Ifecomumito @itan4sam @thatijawgirl @preshpraizy @Ugo_KelechiPhD @Arthurchibuzor @Paash__ Hrs later, still no mean\xe2\x80\xa6 https://t.co/UGlh8h6E6t'",b'Chaos'
1.65008E+18,2023-04-23 10:26:20+00:00,b'@NigeriaGov will not  do anything because no cow or Fulani herdsmen is involved\n\nYet African Leaders and some Afric\xe2\x80\xa6 https://t.co/yxBhSx6K4i',b'space'
1.65008E+18,2023-04-23 10:25:17+00:00,"b""Buhari's legacy in the South East:\n\nAba-Enugu road - 86% complete\nOnitsha 2nd Bridge - 90% complete\nHope Uzoadinma\xe2\x80\xa6 https://t.co/u7cozuBpls""",b''
1.65008E+18,2023-04-23 10:19:46+00:00,b'@Uzo_ikpe @IykeDdon_autos @SaharaReporters Kanu does not what???\n\nOga Igbos have been a victim of unknown gunmen (I\xe2\x80\xa6 https://t.co/rwpJJf1aXw',b'Jupiter'
1.65008E+18,2023-04-23 10:19:14+00:00,b'@redcap_blondie What about the Fulani herdsmen and the killer bandit?',b'H52C24G2A'
1.65008E+18,2023-04-23 10:15:18+00:00,"b'The President is a Fulani, and a herdsmen Grandpatron. https://t.co/RBj3E9Dn5a'","b'Heart, Head.'"
1.65008E+18,2023-04-23 10:11:58+00:00,"b'@ChidiOdinkalu Like Russians &amp; many East Europeans, they seem to have a violent culture OR violence &amp; crude, brunt\xe2\x80\xa6 https://t.co/DLtd4FEBGE'",b''
1.65008E+18,2023-04-23 10:08:50+00:00,b'@AgboolaMovich The herdsmen attack didnt help either but he could have done better.The invasion on farmlands seems\xe2\x80\xa6 https://t.co/gfOpqkXPYi',b'Lagos...'
1.65008E+18,2023-04-23 10:07:02+00:00,"b'@aymanELwiz @_SirWilliam_ Google ""number of people killed in Benue herdsmen attack, + killed at the IDP camps in Be\xe2\x80\xa6 https://t.co/J60r0Cloyl'",b''
1.65008E+18,2023-04-23 10:00:43+00:00,"b'What is happening in Sudan has already happened in Nigeria.\n\nJust last month, 400 Nigerians were brutallally murder\xe2\x80\xa6 https://t.co/jiVewiYL4N'",b'Crimeless states '
1.65008E+18,2023-04-23 09:59:25+00:00,b'@HonMichaelson A president that cannot protect his people here in Nigerians from killer herdsmen. Shey na dem wan protect those in Sudan?',b''
1.65007E+18,2023-04-23 09:49:46+00:00,"b'@adekunlehy @ruffydfire If the Islam that birthed boko Haram , banditry,killer herdsmen ,poverty , is the light ....I choose darkness .....'","b'Lagos,nigeria'"
1.65007E+18,2023-04-23 09:44:59+00:00,b'@patrickanum @antaimfon @SaharaReporters has outlive their usefulness.. We really need crop of new investigative jo\xe2\x80\xa6 https://t.co/xz7WVVGkxg',"b'Federal Capital Territory, Nig'"
1.65007E+18,2023-04-23 09:41:27+00:00,"b'@redcap_blondie My dear, the fulani Herdsmen are not even as much as Benue people. They are just organised criminal\xe2\x80\xa6 https://t.co/Mewn2jh1WQ'",b'Texas Town Benue'
1.65007E+18,2023-04-23 09:37:55+00:00,b'@_SirWilliam_ The truth is always bitter but we must say it. The state supported and protected killer herders kill\xe2\x80\xa6 https://t.co/P9ymYfGSMH',b''
1.65007E+18,2023-04-23 09:21:58+00:00,b'I watched in tears as they slaughtered my 10-yr-old daughter like an animal - Benue mother\n\nThe mother of the 10-ye\xe2\x80\xa6 https://t.co/6cIPqurtSV',"b'London, England'"
1.65007E+18,2023-04-23 09:20:53+00:00,b'@PulseNigeria247 Fulani herdsmen and banditry',b''
1.65007E+18,2023-04-23 09:16:35+00:00,"b'Ortom: Happy birthday to a man of his people\nHate him or like him, he stood for his people, against killer fulani h\xe2\x80\xa6 https://t.co/0X6OFrSrPF'",b'planet earth'
1.65006E+18,2023-04-23 09:08:47+00:00,b'@Sadiq_ibrahim1 @NigeriaStories And Fulani herdsmen has a generous heart the government even pay them so that they\xe2\x80\xa6 https://t.co/hSmwn5FhBK',"b'Lagos, Nigeria'"
1.65006E+18,2023-04-23 09:04:26+00:00,b'@musty_kaka @NigeriaStories Na whom them catch for my country be criminal \xf0\x9f\x98\x86 never heard of any herdsmen arrested or\xe2\x80\xa6 https://t.co/l5AIjlZYVO',"b'Federal Capital Territory, Nig'"
1.65006E+18,2023-04-23 09:00:25+00:00,"b""@redcap_blondie Don't you know obidients are more dangerous than Fulani herdsmen?""","b'Lagos, Nigeria'"
1.65006E+18,2023-04-23 09:00:18+00:00,b'@vanguardngrnews Have the ZOO called Nig Army and Police arrested any of these KILLER  FULANI HERDSMEN the answer i\xe2\x80\xa6 https://t.co/RFCb8h7180',b''
1.65006E+18,2023-04-23 08:57:13+00:00,"b'The worst economy ever! $ hitting 500 in 2017, job losses, massive JAPA!!! tone deaf administrator. Disdain for Nig\xe2\x80\xa6 https://t.co/MsuTGMLJT3'",b'Oshogbo'
1.65006E+18,2023-04-23 08:54:59+00:00,"b'@GazetteNGR The women, children and men being raped, killed and kidnapped by bandits and herdsmen in Northern Niger\xe2\x80\xa6 https://t.co/XSf8f5MT1q'",b'Cyberspace'
1.65006E+18,2023-04-23 08:52:50+00:00,"b'4. During COVID, 99% of help came from Citizens to Citizens and not from Govt to Citizens\n5. When he came to office\xe2\x80\xa6 https://t.co/JOPJAWTGdW'",b''
1.65006E+18,2023-04-23 08:45:34+00:00,b'@UberFacts Herdsmen kill every body here.',"b'Opi, Nigeria'"
1.65006E+18,2023-04-23 08:44:47+00:00,"b""@Mario9jaa lol...and as national leader of APC, he couldn't push for this his ideas; not even his voice was heard o\xe2\x80\xa6 https://t.co/d4s0j6LkBC""",b'Lagos'
1.65006E+18,2023-04-23 08:37:04+00:00,b'@UberFacts The Fulani herdsmen and the entire northern Nigeria have left the WhatsApp group',b'Citizen Of A Company'
